school,conference,school_id,year,division,conference_id
Central Ark.,Southland,1004,2018,1,914
Central Ark.,Southland,1004,2019,1,914
Central Conn. St.,NEC,127,2002,1,846
Central Conn. St.,NEC,127,2003,1,846
Central Conn. St.,NEC,127,2004,1,846
Central Conn. St.,NEC,127,2005,1,846
Central Conn. St.,NEC,127,2006,1,846
Central Conn. St.,NEC,127,2007,1,846
Central Conn. St.,NEC,127,2008,1,846
Central Conn. St.,NEC,127,2009,1,846
Central Conn. St.,NEC,127,2010,1,846
Central Conn. St.,NEC,127,2011,1,846
Central Conn. St.,NEC,127,2012,1,846
Central Conn. St.,NEC,127,2013,1,846
Central Conn. St.,NEC,127,2014,1,846
Central Conn. St.,NEC,127,2015,1,846
Central Conn. St.,NEC,127,2016,1,846
Central Conn. St.,NEC,127,2017,1,846
Central Conn. St.,NEC,127,2018,1,846
Central Conn. St.,NEC,127,2019,1,846
Central Mich.,MAC,129,2002,1,875
Central Mich.,MAC,129,2003,1,875
Central Mich.,MAC,129,2004,1,875
Central Mich.,MAC,129,2005,1,875
Central Mich.,MAC,129,2006,1,875
Central Mich.,MAC,129,2007,1,875
Central Mich.,MAC,129,2008,1,875
Central Mich.,MAC,129,2009,1,875
Central Mich.,MAC,129,2010,1,875
Central Mich.,MAC,129,2011,1,875
Central Mich.,MAC,129,2012,1,875
Central Mich.,MAC,129,2013,1,875
Central Mich.,MAC,129,2014,1,875
Central Mich.,MAC,129,2015,1,875
Central Mich.,MAC,129,2016,1,875
Central Mich.,MAC,129,2017,1,875
Central Mich.,MAC,129,2018,1,875
Central Mich.,MAC,129,2019,1,875
Chapman,Independent,134,2002,1,0
Chapman,Independent,134,2003,1,0
Chapman,Independent,134,2004,1,0
Chapman,Independent,134,2005,1,0
Chapman,Independent,134,2006,1,0
Chapman,Independent,134,2007,1,0
Chapman,Independent,134,2008,1,0
Chapman,Independent,134,2009,1,0
Charleston So.,Big South,48,2002,1,826
Charleston So.,Big South,48,2003,1,826
Charleston So.,Big South,48,2004,1,826
Charleston So.,Big South,48,2005,1,826
Charleston So.,Big South,48,2006,1,826
Charleston So.,Big South,48,2007,1,826
Charleston So.,Big South,48,2008,1,826
Charleston So.,Big South,48,2009,1,826
Charleston So.,Big South,48,2010,1,826
Charleston So.,Big South,48,2011,1,826
Charleston So.,Big South,48,2012,1,826
Charleston So.,Big South,48,2013,1,826
Charleston So.,Big South,48,2014,1,826
Charleston So.,Big South,48,2015,1,826
Charleston So.,Big South,48,2016,1,826
Charleston So.,Big South,48,2017,1,826
Charleston So.,Big South,48,2018,1,826
Charleston So.,Big South,48,2019,1,826
Charlotte,C-USA,458,2002,1,24312
Charlotte,C-USA,458,2003,1,24312
Charlotte,C-USA,458,2004,1,24312
Charlotte,C-USA,458,2005,1,24312
Charlotte,Atlantic 10,458,2006,1,820
Charlotte,Atlantic 10,458,2007,1,820
Charlotte,Atlantic 10,458,2008,1,820
Charlotte,Atlantic 10,458,2009,1,820
Charlotte,Atlantic 10,458,2010,1,820
Charlotte,Atlantic 10,458,2011,1,820
Charlotte,Atlantic 10,458,2012,1,820
Charlotte,Atlantic 10,458,2013,1,820
Charlotte,C-USA,458,2014,1,24312
Charlotte,C-USA,458,2015,1,24312
Charlotte,C-USA,458,2016,1,24312
Charlotte,C-USA,458,2017,1,24312
Charlotte,C-USA,458,2018,1,24312
Charlotte,C-USA,458,2019,1,24312
Chicago,Independent,137,2005,1,0
Chicago,Independent,137,2006,1,0
Chicago,Independent,137,2007,1,0
Chicago,Independent,137,2008,1,0
Chicago St.,Summit League,136,2002,1,819
Chicago St.,Summit League,136,2003,1,819
Chicago St.,Summit League,136,2004,1,819
Chicago St.,Summit League,136,2005,1,819
Chicago St.,Summit League,136,2006,1,819
Chicago St.,Independent,136,2007,1,0
Chicago St.,Independent,136,2008,1,0
Chicago St.,Independent,136,2009,1,0
Chicago St.,GWC,136,2010,1,30062
Chicago St.,GWC,136,2011,1,30062
Chicago St.,GWC,136,2012,1,30062
Chicago St.,GWC,136,2013,1,30156
Chicago St.,WAC,136,2014,1,923
Chicago St.,WAC,136,2015,1,923
Chicago St.,WAC,136,2016,1,923
Chicago St.,WAC,136,2017,1,923
Chicago St.,WAC,136,2018,1,923
Chicago St.,WAC,136,2019,1,923
Chowan,Independent,8875,2005,1,0
Chowan,Independent,8875,2006,1,0
Chowan,Independent,8875,2007,1,0
Chowan,Independent,8875,2008,1,0
Chowan,Independent,8875,2009,1,0
Cincinnati,C-USA,140,2002,1,24312
Cincinnati,C-USA,140,2003,1,24312
Cincinnati,C-USA,140,2004,1,24312
Cincinnati,C-USA,140,2005,1,24312
Cincinnati,AAC,140,2006,1,823
Cincinnati,AAC,140,2007,1,823
Cincinnati,AAC,140,2008,1,823
Cincinnati,AAC,140,2009,1,823
Cincinnati,AAC,140,2010,1,823
Cincinnati,AAC,140,2011,1,823
Cincinnati,AAC,140,2012,1,823
Cincinnati,AAC,140,2013,1,823
Cincinnati,AAC,140,2014,1,823
Cincinnati,AAC,140,2015,1,823
Cincinnati,AAC,140,2016,1,823
Cincinnati,AAC,140,2017,1,823
Cincinnati,AAC,140,2018,1,823
Cincinnati,AAC,140,2019,1,823
Clarke,Independent,1020,2007,1,0
Clarke,Independent,1020,2008,1,0
Clemson,ACC,147,2002,1,821
Clemson,ACC,147,2003,1,821
Clemson,ACC,147,2004,1,821
Clemson,ACC,147,2005,1,821
Clemson,ACC,147,2006,1,821
Clemson,ACC,147,2007,1,821
Clemson,ACC,147,2008,1,821
Clemson,ACC,147,2009,1,821
Clemson,ACC,147,2010,1,821
Clemson,ACC,147,2011,1,821
Clemson,ACC,147,2012,1,821
Clemson,ACC,147,2013,1,821
Clemson,ACC,147,2014,1,821
Clemson,ACC,147,2015,1,821
Clemson,ACC,147,2016,1,821
Clemson,ACC,147,2017,1,821
Clemson,ACC,147,2018,1,821
Clemson,ACC,147,2019,1,821
Cleveland St.,Horizon,148,2002,1,881
Cleveland St.,Horizon,148,2003,1,881
Cleveland St.,Horizon,148,2004,1,881
Cleveland St.,Horizon,148,2005,1,881
Cleveland St.,Horizon,148,2006,1,881
Cleveland St.,Horizon,148,2007,1,881
Cleveland St.,Horizon,148,2008,1,881
Cleveland St.,Horizon,148,2009,1,881
Cleveland St.,Horizon,148,2010,1,881
Cleveland St.,Horizon,148,2011,1,881
CMSV,Independent,451,2005,1,0
Coastal Caro.,Big South,149,2002,1,826
Coastal Caro.,Big South,149,2003,1,826
Coastal Caro.,Big South,149,2004,1,826
Coastal Caro.,Big South,149,2005,1,826
Coastal Caro.,Big South,149,2006,1,826
Coastal Caro.,Big South,149,2007,1,826
Coastal Caro.,Big South,149,2008,1,826
Coastal Caro.,Big South,149,2009,1,826
Coastal Caro.,Big South,149,2010,1,826
Coastal Caro.,Big South,149,2011,1,826
Coastal Caro.,Big South,149,2012,1,826
Coastal Caro.,Big South,149,2013,1,826
Coastal Caro.,Big South,149,2014,1,826
Coastal Caro.,Big South,149,2015,1,826
Coastal Caro.,Big South,149,2016,1,826
Coastal Caro.,Sun Belt,149,2017,1,818
Coastal Caro.,Sun Belt,149,2018,1,818
Coastal Caro.,Sun Belt,149,2019,1,818
Col. of Charleston,SoCon,1014,2002,1,912
Col. of Charleston,SoCon,1014,2003,1,912
Col. of Charleston,SoCon,1014,2004,1,912
Col. of Charleston,SoCon,1014,2005,1,912
Col. of Charleston,SoCon,1014,2006,1,912
Col. of Charleston,SoCon,1014,2007,1,912
Col. of Charleston,SoCon,1014,2008,1,912
Col. of Charleston,SoCon,1014,2009,1,912
Col. of Charleston,SoCon,1014,2010,1,912
Col. of Charleston,SoCon,1014,2011,1,912
Col. of Charleston,SoCon,1014,2012,1,912
Col. of Charleston,SoCon,1014,2013,1,912
Col. of Charleston,CAA,1014,2014,1,837
Col. of Charleston,CAA,1014,2015,1,837
Col. of Charleston,CAA,1014,2016,1,837
Col. of Charleston,CAA,1014,2017,1,837
Col. of Charleston,CAA,1014,2018,1,837
Col. of Charleston,CAA,1014,2019,1,837
Columbia,Ivy League,158,2002,1,865
Columbia,Ivy League,158,2003,1,865
Columbia,Ivy League,158,2004,1,865
Columbia,Ivy League,158,2005,1,865
Columbia,Ivy League,158,2006,1,865
Columbia,Ivy League,158,2007,1,865
Columbia,Ivy League,158,2008,1,865
Columbia,Ivy League,158,2009,1,865
Columbia,Ivy League,158,2010,1,865
Columbia,Ivy League,158,2011,1,865
Columbia,Ivy League,158,2012,1,865
Columbia,Ivy League,158,2013,1,865
Columbia,Ivy League,158,2014,1,865
Columbia,Ivy League,158,2015,1,865
Columbia,Ivy League,158,2016,1,865
Columbia,Ivy League,158,2017,1,865
Columbia,Ivy League,158,2018,1,865
Columbia,Ivy League,158,2019,1,865
Coppin St.,MEAC,165,2002,1,876
Coppin St.,MEAC,165,2003,1,876
Coppin St.,MEAC,165,2004,1,876
Coppin St.,MEAC,165,2005,1,876
Coppin St.,MEAC,165,2006,1,876
Coppin St.,MEAC,165,2007,1,876
Coppin St.,MEAC,165,2008,1,876
Coppin St.,MEAC,165,2009,1,876
Coppin St.,MEAC,165,2010,1,876
Coppin St.,MEAC,165,2011,1,876
Coppin St.,MEAC,165,2012,1,876
Coppin St.,MEAC,165,2013,1,876
Coppin St.,MEAC,165,2014,1,876
Coppin St.,MEAC,165,2015,1,876
Coppin St.,MEAC,165,2016,1,876
Coppin St.,MEAC,165,2017,1,876
Coppin St.,MEAC,165,2018,1,876
Coppin St.,MEAC,165,2019,1,876
Cornell,Ivy League,167,2002,1,865
Cornell,Ivy League,167,2003,1,865
Cornell,Ivy League,167,2004,1,865
Cornell,Ivy League,167,2005,1,865
Cornell,Ivy League,167,2006,1,865
Cornell,Ivy League,167,2007,1,865
Cornell,Ivy League,167,2008,1,865
Cornell,Ivy League,167,2009,1,865
Cornell,Ivy League,167,2010,1,865
Cornell,Ivy League,167,2011,1,865
Cornell,Ivy League,167,2012,1,865
Cornell,Ivy League,167,2013,1,865
Cornell,Ivy League,167,2014,1,865
Cornell,Ivy League,167,2015,1,865
Cornell,Ivy League,167,2016,1,865
Cornell,Ivy League,167,2017,1,865
Cornell,Ivy League,167,2018,1,865
Cornell,Ivy League,167,2019,1,865
Creighton,MVC,169,2002,1,884
Creighton,MVC,169,2003,1,884
Creighton,MVC,169,2004,1,884
Creighton,MVC,169,2005,1,884
Creighton,MVC,169,2006,1,884
Creighton,MVC,169,2007,1,884
Creighton,MVC,169,2008,1,884
Creighton,MVC,169,2009,1,884
Creighton,MVC,169,2010,1,884
Creighton,MVC,169,2011,1,884
Creighton,MVC,169,2012,1,884
Creighton,MVC,169,2013,1,884
Creighton,Big East,169,2014,1,30184
Creighton,Big East,169,2015,1,30184
Creighton,Big East,169,2016,1,30184
Creighton,Big East,169,2017,1,30184
Creighton,Big East,169,2018,1,30184
Creighton,Big East,169,2019,1,30184
Crown (MN),Independent,30035,2008,1,0
CSU Bakersfield,WAC,94,2013,1,923
CSU Bakersfield,WAC,94,2014,1,923
CSU Bakersfield,WAC,94,2015,1,923
CSU Bakersfield,WAC,94,2016,1,923
CSU Bakersfield,WAC,94,2017,1,923
CSU Bakersfield,WAC,94,2018,1,923
CSU Bakersfield,WAC,94,2019,1,923
CSUN,Big West,101,2002,1,904
CSUN,Big West,101,2003,1,904
CSUN,Big West,101,2004,1,904
CSUN,Big West,101,2005,1,904
CSUN,Big West,101,2006,1,904
CSUN,Big West,101,2007,1,904
CSUN,Big West,101,2008,1,904
CSUN,Big West,101,2009,1,904
CSUN,Big West,101,2010,1,904
CSUN,Big West,101,2011,1,904
CSUN,Big West,101,2012,1,904
CSUN,Big West,101,2013,1,904
CSUN,Big West,101,2014,1,904
CSUN,Big West,101,2015,1,904
CSUN,Big West,101,2016,1,904
CSUN,Big West,101,2017,1,904
CSUN,Big West,101,2018,1,904
CSUN,Big West,101,2019,1,904
D'Youville,Independent,1059,2004,1,0
Dallas,Independent,1044,2002,1,0
Dallas,Independent,1044,2003,1,0
Dallas,Independent,1044,2004,1,0
Dallas,Independent,1044,2005,1,0
Dallas,Independent,1044,2006,1,0
Dallas,Independent,1044,2007,1,0
Dallas,Independent,1044,2008,1,0
Dallas,Independent,1044,2009,1,0
Dartmouth,Ivy League,172,2002,1,865
Dartmouth,Ivy League,172,2003,1,865
Dartmouth,Ivy League,172,2004,1,865
Dartmouth,Ivy League,172,2005,1,865
Dartmouth,Ivy League,172,2006,1,865
Dartmouth,Ivy League,172,2007,1,865
Dartmouth,Ivy League,172,2008,1,865
Dartmouth,Ivy League,172,2009,1,865
Dartmouth,Ivy League,172,2010,1,865
Dartmouth,Ivy League,172,2011,1,865
Dartmouth,Ivy League,172,2012,1,865
Dartmouth,Ivy League,172,2013,1,865
Dartmouth,Ivy League,172,2014,1,865
Dartmouth,Ivy League,172,2015,1,865
Dartmouth,Ivy League,172,2016,1,865
Dartmouth,Ivy League,172,2017,1,865
Dartmouth,Ivy League,172,2018,1,865
Dartmouth,Ivy League,172,2019,1,865
Davidson,SoCon,173,2002,1,912
Davidson,SoCon,173,2003,1,912
Davidson,SoCon,173,2004,1,912
Davidson,SoCon,173,2005,1,912
Davidson,SoCon,173,2006,1,912
Davidson,SoCon,173,2007,1,912
Davidson,SoCon,173,2008,1,912
Davidson,SoCon,173,2009,1,912
Davidson,SoCon,173,2010,1,912
Davidson,SoCon,173,2011,1,912
Davidson,SoCon,173,2012,1,912
Davidson,SoCon,173,2013,1,912
Davidson,SoCon,173,2014,1,912
Davidson,Atlantic 10,173,2015,1,820
Davidson,Atlantic 10,173,2016,1,820
Davidson,Atlantic 10,173,2017,1,820
Davidson,Atlantic 10,173,2018,1,820
Davidson,Atlantic 10,173,2019,1,820
Dayton,Atlantic 10,175,2002,1,820
Dayton,Atlantic 10,175,2003,1,820
Dayton,Atlantic 10,175,2004,1,820
Dayton,Atlantic 10,175,2005,1,820
Dayton,Atlantic 10,175,2006,1,820
Dayton,Atlantic 10,175,2007,1,820
Dayton,Atlantic 10,175,2008,1,820
Dayton,Atlantic 10,175,2009,1,820
Dayton,Atlantic 10,175,2010,1,820
Dayton,Atlantic 10,175,2011,1,820
Dayton,Atlantic 10,175,2012,1,820
Dayton,Atlantic 10,175,2013,1,820
Dayton,Atlantic 10,175,2014,1,820
Dayton,Atlantic 10,175,2015,1,820
Dayton,Atlantic 10,175,2016,1,820
Dayton,Atlantic 10,175,2017,1,820
Dayton,Atlantic 10,175,2018,1,820
Dayton,Atlantic 10,175,2019,1,820
DBU,Independent,1045,2004,1,0
DBU,Independent,1045,2005,1,0
DBU,Independent,1045,2006,1,0
DBU,Independent,1045,2007,1,0
DBU,Independent,1045,2008,1,0
DBU,Independent,1045,2009,1,0
DBU,WAC,1045,2013,1,923
DBU,MVC,1045,2014,1,884
DBU,MVC,1045,2015,1,884
DBU,MVC,1045,2016,1,884
DBU,MVC,1045,2017,1,884
DBU,MVC,1045,2018,1,884
DBU,MVC,1045,2019,1,884
Delaware,CAA,180,2002,1,837
Delaware,CAA,180,2003,1,837
Delaware,CAA,180,2004,1,837
Delaware,CAA,180,2005,1,837
Delaware,CAA,180,2006,1,837
Delaware,CAA,180,2007,1,837
Delaware,CAA,180,2008,1,837
Delaware,CAA,180,2009,1,837
Delaware,CAA,180,2010,1,837
Delaware,CAA,180,2011,1,837
Delaware,CAA,180,2012,1,837
Delaware,CAA,180,2013,1,837
Delaware,CAA,180,2014,1,837
Delaware,CAA,180,2015,1,837
Delaware,CAA,180,2016,1,837
Delaware,CAA,180,2017,1,837
Delaware,CAA,180,2018,1,837
Delaware,CAA,180,2019,1,837
Delaware St.,MEAC,178,2002,1,876
Delaware St.,MEAC,178,2003,1,876
Delaware St.,MEAC,178,2004,1,876
Delaware St.,MEAC,178,2005,1,876
Delaware St.,MEAC,178,2006,1,876
Delaware St.,MEAC,178,2007,1,876
Delaware St.,MEAC,178,2008,1,876
Delaware St.,MEAC,178,2009,1,876
Delaware St.,MEAC,178,2010,1,876
Delaware St.,MEAC,178,2011,1,876
Delaware St.,MEAC,178,2012,1,876
Delaware St.,MEAC,178,2013,1,876
Delaware St.,MEAC,178,2014,1,876
Delaware St.,MEAC,178,2015,1,876
Delaware St.,MEAC,178,2016,1,876
Delaware St.,MEAC,178,2017,1,876
Delaware St.,MEAC,178,2018,1,876
Delaware St.,MEAC,178,2019,1,876
Detroit Mercy,Horizon,184,2002,1,881
Detroit Mercy,Horizon,184,2003,1,881
Detroit Mercy,Horizon,184,2004,1,881
Dixie St.,PacWest,30095,2009,1,19591
Drexel,CAA,191,2002,1,837
Drexel,CAA,191,2003,1,837
Duke,ACC,193,2002,1,821
Duke,ACC,193,2003,1,821
Duke,ACC,193,2004,1,821
Duke,ACC,193,2005,1,821
Duke,ACC,193,2006,1,821
Duke,ACC,193,2007,1,821
Duke,ACC,193,2008,1,821
Duke,ACC,193,2009,1,821
Duke,ACC,193,2010,1,821
Duke,ACC,193,2011,1,821
Duke,ACC,193,2012,1,821
Duke,ACC,193,2013,1,821
Duke,ACC,193,2014,1,821
Duke,ACC,193,2015,1,821
Duke,ACC,193,2016,1,821
Duke,ACC,193,2017,1,821
Duke,ACC,193,2018,1,821
Duke,ACC,193,2019,1,821
Duquesne,Atlantic 10,194,2002,1,820
Duquesne,Atlantic 10,194,2003,1,820
Duquesne,Atlantic 10,194,2004,1,820
Duquesne,Atlantic 10,194,2005,1,820
Duquesne,Atlantic 10,194,2006,1,820
Duquesne,Atlantic 10,194,2007,1,820
Duquesne,Atlantic 10,194,2008,1,820
Duquesne,Atlantic 10,194,2009,1,820
Duquesne,Atlantic 10,194,2010,1,820
East Carolina,C-USA,196,2002,1,24312
East Carolina,C-USA,196,2003,1,24312
East Carolina,C-USA,196,2004,1,24312
East Carolina,C-USA,196,2005,1,24312
East Carolina,C-USA,196,2006,1,24312
East Carolina,C-USA,196,2007,1,24312
East Carolina,C-USA,196,2008,1,24312
East Carolina,C-USA,196,2009,1,24312
East Carolina,C-USA,196,2010,1,24312
East Carolina,C-USA,196,2011,1,24312
East Carolina,C-USA,196,2012,1,24312
East Carolina,C-USA,196,2013,1,24312
East Carolina,C-USA,196,2014,1,24312
East Carolina,AAC,196,2015,1,823
East Carolina,AAC,196,2016,1,823
East Carolina,AAC,196,2017,1,823
East Carolina,AAC,196,2018,1,823
East Carolina,AAC,196,2019,1,823
East Stroudsburg,ECAC,197,2002,1,847
Eastern Ill.,OVC,201,2002,1,902
Eastern Ill.,OVC,201,2003,1,902
Eastern Ill.,OVC,201,2004,1,902
Eastern Ill.,OVC,201,2005,1,902
Eastern Ill.,OVC,201,2006,1,902
Eastern Ill.,OVC,201,2007,1,902
Eastern Ill.,OVC,201,2008,1,902
Eastern Ill.,OVC,201,2009,1,902
Eastern Ill.,OVC,201,2010,1,902
Eastern Ill.,OVC,201,2011,1,902
Eastern Ill.,OVC,201,2012,1,902
Eastern Ill.,OVC,201,2013,1,902
Eastern Ill.,OVC,201,2014,1,902
Eastern Ill.,OVC,201,2015,1,902
Eastern Ill.,OVC,201,2016,1,902
Eastern Ill.,OVC,201,2017,1,902
Eastern Ill.,OVC,201,2018,1,902
Eastern Ill.,OVC,201,2019,1,902
Eastern Ky.,OVC,202,2002,1,902
Eastern Ky.,OVC,202,2003,1,902
Eastern Ky.,OVC,202,2004,1,902
Eastern Ky.,OVC,202,2005,1,902
Eastern Ky.,OVC,202,2006,1,902
Eastern Ky.,OVC,202,2007,1,902
Eastern Ky.,OVC,202,2008,1,902
Eastern Ky.,OVC,202,2009,1,902
Eastern Ky.,OVC,202,2010,1,902
Eastern Ky.,OVC,202,2011,1,902
Eastern Ky.,OVC,202,2012,1,902
Eastern Ky.,OVC,202,2013,1,902
Eastern Ky.,OVC,202,2014,1,902
Eastern Ky.,OVC,202,2015,1,902
Eastern Ky.,OVC,202,2016,1,902
Eastern Ky.,OVC,202,2017,1,902
Eastern Ky.,OVC,202,2018,1,902
Eastern Ky.,OVC,202,2019,1,902
Eastern Mich.,MAC,204,2002,1,875
Eastern Mich.,MAC,204,2003,1,875
Eastern Mich.,MAC,204,2004,1,875
Eastern Mich.,MAC,204,2005,1,875
Eastern Mich.,MAC,204,2006,1,875
Eastern Mich.,MAC,204,2007,1,875
Eastern Mich.,MAC,204,2008,1,875
Eastern Mich.,MAC,204,2009,1,875
Eastern Mich.,MAC,204,2010,1,875
Eastern Mich.,MAC,204,2011,1,875
Eastern Mich.,MAC,204,2012,1,875
Eastern Mich.,MAC,204,2013,1,875
Eastern Mich.,MAC,204,2014,1,875
Eastern Mich.,MAC,204,2015,1,875
Eastern Mich.,MAC,204,2016,1,875
Eastern Mich.,MAC,204,2017,1,875
Eastern Mich.,MAC,204,2018,1,875
Eastern Mich.,MAC,204,2019,1,875
Elon,Big South,1068,2002,1,826
Elon,Big South,1068,2003,1,826
Elon,SoCon,1068,2004,1,912
Elon,SoCon,1068,2005,1,912
Elon,SoCon,1068,2006,1,912
Elon,SoCon,1068,2007,1,912
Elon,SoCon,1068,2008,1,912
Elon,SoCon,1068,2009,1,912
Elon,SoCon,1068,2010,1,912
Elon,SoCon,1068,2011,1,912
Elon,SoCon,1068,2012,1,912
Elon,SoCon,1068,2013,1,912
Elon,SoCon,1068,2014,1,912
Elon,CAA,1068,2015,1,837
Elon,CAA,1068,2016,1,837
Elon,CAA,1068,2017,1,837
Elon,CAA,1068,2018,1,837
Elon,CAA,1068,2019,1,837
ETSU,SoCon,198,2002,1,912
ETSU,SoCon,198,2003,1,912
ETSU,SoCon,198,2004,1,912
ETSU,SoCon,198,2005,1,912
ETSU,ASUN,198,2006,1,920
ETSU,ASUN,198,2007,1,920
ETSU,ASUN,198,2008,1,920
ETSU,ASUN,198,2009,1,920
ETSU,ASUN,198,2010,1,920
ETSU,ASUN,198,2011,1,920
ETSU,ASUN,198,2012,1,920
ETSU,ASUN,198,2013,1,920
ETSU,ASUN,198,2014,1,920
ETSU,SoCon,198,2015,1,912
ETSU,SoCon,198,2016,1,912
ETSU,SoCon,198,2017,1,912
ETSU,SoCon,198,2018,1,912
ETSU,SoCon,198,2019,1,912
Evansville,MVC,219,2002,1,884
Evansville,MVC,219,2003,1,884
Evansville,MVC,219,2004,1,884
Evansville,MVC,219,2005,1,884
Evansville,MVC,219,2006,1,884
Evansville,MVC,219,2007,1,884
Evansville,MVC,219,2008,1,884
Evansville,MVC,219,2009,1,884
Evansville,MVC,219,2010,1,884
Evansville,MVC,219,2011,1,884
Evansville,MVC,219,2012,1,884
Evansville,MVC,219,2013,1,884
Evansville,MVC,219,2014,1,884
Evansville,MVC,219,2015,1,884
Evansville,MVC,219,2016,1,884
Evansville,MVC,219,2017,1,884
Evansville,MVC,219,2018,1,884
Evansville,MVC,219,2019,1,884
Fairfield,MAAC,220,2002,1,871
Fairfield,MAAC,220,2003,1,871
Fairfield,MAAC,220,2004,1,871
Fairfield,MAAC,220,2005,1,871
Fairfield,MAAC,220,2006,1,871
Fairfield,MAAC,220,2007,1,871
Fairfield,MAAC,220,2008,1,871
Fairfield,MAAC,220,2009,1,871
Fairfield,MAAC,220,2010,1,871
Fairfield,MAAC,220,2011,1,871
Fairfield,MAAC,220,2012,1,871
Fairfield,MAAC,220,2013,1,871
Fairfield,MAAC,220,2014,1,871
Fairfield,MAAC,220,2015,1,871
Fairfield,MAAC,220,2016,1,871
Fairfield,MAAC,220,2017,1,871
Fairfield,MAAC,220,2018,1,871
Fairfield,MAAC,220,2019,1,871
Fairleigh Dickinson,NEC,222,2002,1,846
Fairleigh Dickinson,NEC,222,2003,1,846
Fairleigh Dickinson,NEC,222,2004,1,846
Fairleigh Dickinson,NEC,222,2005,1,846
Fairleigh Dickinson,NEC,222,2006,1,846
Fairleigh Dickinson,NEC,222,2007,1,846
Fairleigh Dickinson,NEC,222,2008,1,846
Fairleigh Dickinson,NEC,222,2009,1,846
Fairleigh Dickinson,NEC,222,2010,1,846
Fairleigh Dickinson,NEC,222,2011,1,846
Fairleigh Dickinson,NEC,222,2012,1,846
Fairleigh Dickinson,NEC,222,2013,1,846
Fairleigh Dickinson,NEC,222,2014,1,846
Fairleigh Dickinson,NEC,222,2015,1,846
Fairleigh Dickinson,NEC,222,2016,1,846
Fairleigh Dickinson,NEC,222,2017,1,846
Fairleigh Dickinson,NEC,222,2018,1,846
Fairleigh Dickinson,NEC,222,2019,1,846
FGCU,Independent,28755,2005,1,0
FGCU,Independent,28755,2006,1,0
FGCU,Independent,28755,2007,1,0
FGCU,ASUN,28755,2008,1,920
FGCU,ASUN,28755,2009,1,920
FGCU,ASUN,28755,2010,1,920
FGCU,ASUN,28755,2011,1,920
FGCU,ASUN,28755,2012,1,920
FGCU,ASUN,28755,2013,1,920
FGCU,ASUN,28755,2014,1,920
FGCU,ASUN,28755,2015,1,920
FGCU,ASUN,28755,2016,1,920
FGCU,ASUN,28755,2017,1,920
FGCU,ASUN,28755,2018,1,920
FGCU,ASUN,28755,2019,1,920
Finlandia,Independent,30032,2007,1,0
Finlandia,Independent,30032,2008,1,0
Finlandia,Independent,30032,2009,1,0
Fisk,Independent,226,2007,1,0
Fisk,Independent,226,2008,1,0
FIU,Sun Belt,231,2002,1,818
FIU,Sun Belt,231,2003,1,818
FIU,Sun Belt,231,2004,1,818
FIU,Sun Belt,231,2005,1,818
FIU,Sun Belt,231,2006,1,818
FIU,Sun Belt,231,2007,1,818
FIU,Sun Belt,231,2008,1,818
FIU,Sun Belt,231,2009,1,818
FIU,Sun Belt,231,2010,1,818
FIU,Sun Belt,231,2011,1,818
FIU,Sun Belt,231,2012,1,818
FIU,Sun Belt,231,2013,1,818
FIU,C-USA,231,2014,1,24312
FIU,C-USA,231,2015,1,24312
FIU,C-USA,231,2016,1,24312
FIU,C-USA,231,2017,1,24312
FIU,C-USA,231,2018,1,24312
FIU,C-USA,231,2019,1,24312
Fla. Atlantic,ASUN,229,2002,1,920
Fla. Atlantic,ASUN,229,2003,1,920
Fla. Atlantic,ASUN,229,2004,1,920
Fla. Atlantic,ASUN,229,2005,1,920
Fla. Atlantic,ASUN,229,2006,1,920
Fla. Atlantic,Sun Belt,229,2007,1,818
Fla. Atlantic,Sun Belt,229,2008,1,818
Fla. Atlantic,Sun Belt,229,2009,1,818
Fla. Atlantic,Sun Belt,229,2010,1,818
Fla. Atlantic,Sun Belt,229,2011,1,818
Fla. Atlantic,Sun Belt,229,2012,1,818
Fla. Atlantic,Sun Belt,229,2013,1,818
Fla. Atlantic,C-USA,229,2014,1,24312
Fla. Atlantic,C-USA,229,2015,1,24312
Fla. Atlantic,C-USA,229,2016,1,24312
Fla. Atlantic,C-USA,229,2017,1,24312
Fla. Atlantic,C-USA,229,2018,1,24312
Fla. Atlantic,C-USA,229,2019,1,24312
Flagler,Independent,30092,2009,1,0
Florida,SEC,235,2002,1,911
Florida,SEC,235,2003,1,911
Florida,SEC,235,2004,1,911
Florida,SEC,235,2005,1,911
Florida,SEC,235,2006,1,911
Florida,SEC,235,2007,1,911
Florida,SEC,235,2008,1,911
Florida,SEC,235,2009,1,911
Florida,SEC,235,2010,1,911
Florida,SEC,235,2011,1,911
Florida,SEC,235,2012,1,911
Florida,SEC,235,2013,1,911
Florida,SEC,235,2014,1,911
Florida,SEC,235,2015,1,911
Florida,SEC,235,2016,1,911
Florida,SEC,235,2017,1,911
Florida,SEC,235,2018,1,911
Florida,SEC,235,2019,1,911
Florida A&M,MEAC,228,2002,1,876
Florida A&M,MEAC,228,2003,1,876
Florida A&M,MEAC,228,2004,1,876
Florida A&M,MEAC,228,2005,1,876
Florida A&M,MEAC,228,2006,1,876
Florida A&M,MEAC,228,2007,1,876
Florida A&M,MEAC,228,2008,1,876
Florida A&M,MEAC,228,2009,1,876
Florida A&M,MEAC,228,2010,1,876
